acc,gyro
1.26388,0.55293
1.53088,0.58729
2.4632,0.53994
2.11142,0.62801
1.70556,0.45687
1.30724,0.35236
1.1792,0.35426
0.86691,0.31841
1.02928,0.22572
0.9509,0.1971
1.08419,0.18404
1.09578,0.16528
1.02712,0.18689
1.02262,0.20165
1.04276,0.17178
1.07075,0.14451
0.99745,0.13719
1.04516,0.13024
1.09387,0.13211
1.05207,0.12547
1.0345,0.11244
1.04292,0.09916
1.00688,0.09405
1.00014,0.0886
0.99477,0.08032
0.99232,0.06899
0.98118,0.06206
0.97317,0.05814
0.98488,0.05911
0.97517,0.05915
0.98714,0.06058
0.98924,0.06445
0.95264,0.0715
0.96689,0.08029
0.97749,0.08757
1.00362,0.09062
1.00962,0.09627
1.0328,0.10679
1.05531,0.11751
1.06584,0.13703
1.10815,0.1515
1.12183,0.1732
1.18075,0.20687
1.25995,0.23691
1.2995,0.26261
1.27668,0.29996
1.35568,0.32979
1.39764,0.34167
1.30634,0.35133
1.17438,0.35159
1.28452,0.36522
1.39774,0.4002
1.15658,0.39307
0.95755,0.3595
0.7064,0.29032
0.68014,0.19701
0.63791,0.08337
0.50757,0.096
0.41904,0.18002
0.40537,0.27794
0.4821,0.38964
0.57671,0.47029
0.67513,0.52473
0.79265,0.58998
0.99412,0.64077
1.15866,0.67438
1.27691,0.71188
1.42795,0.75319
1.60947,0.77483
1.76849,0.76758
1.79786,0.73512
1.78648,0.69086
1.91874,0.60165
1.60002,0.4741
1.4012,0.37837
1.34289,0.27914
1.24816,0.23456
1.40301,0.25736
1.39884,0.29764
1.57718,0.3904
1.32848,0.40033
1.69923,0.32897
1.95497,0.39597
1.27108,0.39676
0.92018,0.35688
0.98954,0.3671
0.90744,0.28429
0.98985,0.19897
0.93691,0.15873
1.01742,0.14613
1.07877,0.15927
1.07337,0.1567
1.05632,0.12429
1.03837,0.10272
1.04102,0.09165
1.04175,0.08762
1.05376,0.08582
1.02943,0.08638
0.96759,0.09413
0.94769,0.09356
0.95834,0.0963
0.97591,0.10121
0.98587,0.10682
0.96986,0.10599
0.98227,0.10625
0.97748,0.1043
1.01258,0.09339
1.00554,0.0823
1.01073,0.07681
1.00774,0.07669
1.00726,0.07008
0.99041,0.06692
0.99704,0.06493
1.02336,0.06003
1.00063,0.06212
1.01265,0.05955
1.02675,0.05713
1.01451,0.05482
1.00172,0.05382
1.01531,0.05324
1.02705,0.05881
1.0158,0.06447
1.00524,0.06381
1.01699,0.05923
1.02068,0.05905
0.99132,0.0602
1.01145,0.05988
1.0171,0.0649
1.0245,0.08057
1.01246,0.08846
1.01495,0.09653
1.02965,0.09844
1.0903,0.09901
1.05253,0.10275
1.05288,0.11651
1.0749,0.12581
1.10348,0.13692
1.07322,0.15334
1.0458,0.1604
1.01059,0.16365
1.01645,0.17466
0.99703,0.18959
0.98349,0.20769
0.98814,0.22194
1.09756,0.23429
1.13386,0.26086
1.19971,0.28737
1.29814,0.30964
1.23718,0.33199
1.13854,0.33573
1.11569,0.31687
1.05064,0.28081
0.92404,0.30667
0.67503,0.37472
0.50379,0.32346
0.47389,0.26891
0.56697,0.31456
0.64348,0.38457
0.70515,0.43661
0.76993,0.46248
0.9177,0.48225
1.0182,0.50803
1.04142,0.53606
1.1121,0.56249
1.19016,0.58544
1.22335,0.60126
1.27842,0.61531
1.39106,0.62905
1.48489,0.63132
1.51835,0.61707
1.48201,0.5914
1.45709,0.55643
3.32832,0.45649
2.23009,0.34293
1.03654,0.38103
0.60143,0.19691
1.03714,0.1004
1.21491,0.13945
1.17503,0.10889
1.47142,0.13813
1.44558,0.21222
1.57188,0.27396
1.34149,0.18114
1.21868,0.17471
1.00235,0.18845
0.88579,0.18693
0.90768,0.20092
0.92798,0.25217
0.91884,0.19935
0.95702,0.17969
1.14023,0.19089
1.0832,0.18083
1.01299,0.17937
1.0071,0.1792
1.03476,0.17951
1.05499,0.17529
1.04886,0.16975
1.02486,0.16023
1.0379,0.15304
1.01285,0.14715
0.98261,0.13454
0.98275,0.12012
0.99618,0.10147
1.0172,0.09181
1.02063,0.0921
1.02083,0.09016
1.02014,0.08046
1.03485,0.07563
1.02775,0.08097
1.01768,0.09075
1.02647,0.09848
1.02126,0.10504
1.01913,0.11398
1.02013,0.12991
0.98967,0.14042
0.98844,0.13545
1.02113,0.13082
1.03792,0.13457
1.04722,0.14904
1.06767,0.17141
1.11192,0.19431
1.18601,0.21226
1.18484,0.22609
1.15682,0.25294
1.15326,0.27532
1.1678,0.28832
1.16487,0.32642
1.16194,0.40075
1.13722,0.44843
1.24044,0.47216
1.34317,0.49613
1.27522,0.51932
1.20625,0.55522
1.10165,0.54003
1.03464,0.48099
0.82791,0.51662
0.66166,0.53927
0.646,0.45945
0.62665,0.3742
0.60776,0.37168
0.6689,0.43296
0.73238,0.49733
0.84416,0.54943
0.92321,0.59939
1.00053,0.64851
1.07373,0.67959
1.15638,0.69512
1.26598,0.70955
1.4077,0.73286
1.51415,0.75846
1.68559,0.76992
1.80488,0.7548
1.79916,0.71133
1.77433,0.63512
1.72682,0.52989
1.62852,0.40157
1.59697,0.24193
1.52503,0.06131
1.26192,0.15619
1.6144,0.22032
1.50234,0.14343
1.34096,0.18149
1.45912,0.20045
1.41803,0.21329
1.07173,0.21491
0.87375,0.21367
0.93644,0.18777
0.98245,0.14451
0.91981,0.16561
0.99392,0.1359
1.02794,0.09041
1.08277,0.07236
1.05013,0.06536
1.03378,0.08371
1.02658,0.07718
1.0156,0.08122
1.01311,0.09775
0.99319,0.11179
0.98811,0.11839
0.98175,0.11769
0.97586,0.11472
0.99189,0.1149
0.99601,0.11655
1.00826,0.11635
1.0076,0.11297
1.00326,0.11361
1.00069,0.11566
0.96769,0.12335
1.01025,0.13235
1.02018,0.1364
1.04535,0.14053
1.03252,0.15344
1.01961,0.15817
0.97999,0.14928
1.01715,0.14899
1.00985,0.163
1.00801,0.17827
1.01663,0.19313
1.05437,0.21216
1.13087,0.22634
1.18756,0.23506
1.20322,0.24295
1.1605,0.25525
1.12332,0.27106
1.16378,0.28144
1.20657,0.29951
1.30209,0.33728
1.21845,0.36323
1.05218,0.34448
1.08157,0.33302
1.07632,0.33574
1.10151,0.34266
0.9939,0.32821
1.06781,0.31561
1.16639,0.29392
1.01991,0.2599
0.70507,0.28851
0.5541,0.35716
0.4948,0.37659
0.49665,0.37252
0.56358,0.37298
0.60128,0.40447
0.69032,0.43942
0.80806,0.46897
0.89635,0.49571
1.02137,0.51951
1.11542,0.52248
1.18925,0.51133
1.27485,0.51005
1.27484,0.51409
1.31957,0.52307
1.36077,0.52523
1.35835,0.52018
1.35259,0.50143
1.35004,0.47446
1.34655,0.43868
1.29809,0.40254
1.24902,0.37115
1.25434,0.33477
1.13751,0.2922
1.10016,0.24208
1.10349,0.18691
1.04682,0.13827
1.0735,0.10364
1.09851,0.10838
1.10445,0.15892
1.03906,0.21688
1.3268,0.21494
1.64016,0.19682
0.95211,0.28538
1.0013,0.2469
1.18615,0.17012
1.23595,0.17888
1.2862,0.20918
1.17014,0.18767
1.02321,0.18363
0.99136,0.19024
0.89832,0.19201
0.92685,0.17231
1.02998,0.1322
1.0365,0.11156
1.01151,0.09793
1.0195,0.08818
1.02401,0.08409
1.01893,0.07973
0.99701,0.07468
1.02667,0.06659
1.04175,0.06856
1.00371,0.074
0.97376,0.07365
0.97618,0.06643
0.98803,0.05927
0.99666,0.06223
0.9879,0.06687
0.9873,0.06528
0.96186,0.06706
0.98698,0.07001
0.99041,0.08053
0.99546,0.0828
1.00088,0.07843
1.01598,0.0857
0.99718,0.09723
0.98194,0.10023
0.98197,0.08907
0.99458,0.07998
0.99916,0.07539
1.00435,0.08362
1.00436,0.09331
0.99839,0.10109
0.9971,0.11272
1.02388,0.12544
1.05517,0.14296
1.04973,0.1588
1.06872,0.17038
1.08894,0.17584
1.10481,0.18463
1.1767,0.19653
1.22324,0.21411
1.22326,0.22564
1.21854,0.2389
1.25073,0.24889
1.25281,0.26027
1.25004,0.28144
1.23195,0.30694
1.22855,0.33486
1.16445,0.35318
1.21367,0.37117
1.25913,0.38088
1.31828,0.4064
1.19597,0.41985
0.96528,0.42432
0.83328,0.41185
0.78205,0.35202
0.71682,0.29672
0.64266,0.34528
0.54308,0.43734
0.51006,0.51312
0.59776,0.54874
0.71216,0.55066
0.74031,0.56432
0.83339,0.59836
0.98228,0.63982
1.09541,0.6814
1.2208,0.72471
1.40415,0.77486
1.56223,0.80862
1.72672,0.82035
1.81869,0.8079
1.77997,0.77251
1.79158,0.71694
2.12014,0.60666
1.58248,0.50066
1.41063,0.39148
1.52141,0.24137
1.37908,0.08318
1.40756,0.14249
1.43409,0.25069
1.52353,0.28037
1.51064,0.22427
1.15102,0.36443
1.61482,0.4014
1.92633,0.37536
1.15388,0.28346
0.90512,0.23306
0.89208,0.21205
0.94722,0.21106
1.02818,0.15156
1.0473,0.13218
1.01647,0.10811
1.0858,0.10057
1.03001,0.0904
1.00969,0.08894
1.02384,0.0892
1.02731,0.09879
1.01025,0.11168
1.00649,0.12432
1.00106,0.13437
1.0098,0.14175
1.02054,0.14453
1.00977,0.14565
0.97909,0.14579
1.00236,0.1442
1.00476,0.13876
1.02224,0.13603
0.99359,0.13515
0.99055,0.13523
0.99413,0.13419
1.02226,0.13183
0.99482,0.14085
1.03453,0.14743
1.06293,0.15762
1.07742,0.17867
1.13132,0.20317
1.15887,0.2232
1.20874,0.24728
1.30386,0.28028
1.43392,0.33463
1.38133,0.39493
1.41251,0.41522
1.38188,0.40962
1.29606,0.40619
1.31477,0.40495
1.35021,0.40546
1.27778,0.38551
0.98881,0.33272
0.98837,0.31484
1.00362,0.20629
0.64695,0.2276
0.44823,0.25934
0.40994,0.2618
0.42124,0.27666
0.47154,0.33838
0.52501,0.4088
0.6247,0.47929
0.7145,0.55359
0.83416,0.62109
0.97259,0.67379
1.1268,0.71508
1.33569,0.75209
1.57125,0.78424
1.76219,0.80733
1.8472,0.82435
1.92233,0.82082
1.92781,0.73818
1.82392,0.61586
1.71449,0.475
1.6255,0.3102
1.48318,0.14858
1.36116,0.1867
1.18459,0.34692
1.79786,0.30442
1.24095,0.32033
1.77121,0.39938
1.43999,0.41388
1.40655,0.35647
1.03674,0.28371
0.89262,0.2508
0.91291,0.23443
0.99397,0.20721
0.97538,0.19513
1.0568,0.16762
1.0897,0.15406
1.04006,0.14384
1.03143,0.13131
1.01401,0.12229
1.03096,0.12205
1.03148,0.12188
1.01282,0.11973
0.98955,0.12039
0.99041,0.12244
0.97873,0.12441
0.9846,0.11868
0.99107,0.11164
1.02312,0.09688
1.03144,0.0866
1.02509,0.08005
1.0183,0.06815
1.03251,0.06051
1.03331,0.05978
1.00339,0.06082
0.98422,0.06678
1.02547,0.08873
1.04757,0.11865
1.05875,0.15175
1.09411,0.17947
1.27665,0.20441
1.30632,0.22449
1.37893,0.26982
1.33317,0.33238
1.32298,0.38048
1.29779,0.38476
1.18528,0.37866
1.16596,0.38173
1.12229,0.3773
1.16283,0.35296
1.16864,0.33627
1.09619,0.33318
0.90104,0.30751
0.64827,0.20717
0.56908,0.11728
0.55663,0.12748
0.46433,0.19445
0.45673,0.27704
0.52791,0.34837
0.64162,0.40996
0.75872,0.46174
0.86625,0.51268
0.98787,0.57006
1.08161,0.63906
1.13701,0.71049
1.1281,0.77853
1.18043,0.835
1.20482,0.8928
1.29783,0.96959
1.37684,1.03227
1.37346,1.04593
1.40072,1.02221
1.44673,0.94043
1.44903,0.81222
1.41106,0.66535
1.34639,0.51212
2.23887,0.3837
1.35256,0.12459
1.196,0.08119
1.40213,0.08538
1.56335,0.06984
0.92209,0.07882
0.82581,0.14178
0.95379,0.20338
1.00727,0.22062
1.03758,0.18379
1.04458,0.125
1.04729,0.10418
1.05693,0.12639
1.05287,0.1431
1.02924,0.14908
0.9991,0.13529
0.99821,0.10146
0.99962,0.08264
0.99358,0.08585
0.9865,0.08825
0.98736,0.08426
0.9853,0.07751
1.00291,0.07186
0.99141,0.06892
0.97695,0.06829
0.98823,0.06706
0.98745,0.06691
0.99134,0.0634
0.98823,0.05474
0.97968,0.0499
1.0007,0.04673
1.01282,0.04951
1.02945,0.04871
0.94949,0.0385
0.9377,0.03751
1.02495,0.05087
0.98206,0.08144
0.92418,0.07921
0.98773,0.07724
1.04034,0.07756
0.97836,0.08705
1.03232,0.08504
